,entry_time,exit_time,entry_price,exit_price,reason,pl_abs,cum,account_balance
0,2023-11-23 11:10:00+05:30,2023-11-23 11:30:00+05:30,920.2000122070312,920.9000244140625,INDICATOR,0.70001220703125,0.70001220703125,1000.7000122070312
1,2023-11-23 13:04:00+05:30,2023-11-23 13:13:00+05:30,921.4000244140625,922.0,INDICATOR,0.5999755859375,1.29998779296875,1001.2999877929688
2,2023-11-23 14:13:00+05:30,2023-11-23 14:26:00+05:30,922.5,923.0999755859375,INDICATOR,0.5999755859375,1.89996337890625,1001.8999633789062
3,2023-11-23 14:50:00+05:30,2023-11-23 14:59:00+05:30,922.75,923.5,INDICATOR,0.75,2.64996337890625,1002.6499633789062
4,2023-11-23 15:04:00+05:30,2023-11-23 15:16:00+05:30,922.7999877929688,922.5,EOD,-0.29998779296875,2.3499755859375,1002.3499755859375
5,2023-11-24 11:51:00+05:30,2023-11-24 12:02:00+05:30,924.4500122070312,925.0999755859375,INDICATOR,0.64996337890625,2.99993896484375,1002.9999389648438
6,2023-11-24 14:09:00+05:30,2023-11-24 14:18:00+05:30,922.9500122070312,924.5499877929688,INDICATOR,1.5999755859375,4.59991455078125,1004.5999145507812
7,2023-11-28 09:59:00+05:30,2023-11-28 10:12:00+05:30,926.5,926.9500122070312,INDICATOR,0.45001220703125,5.0499267578125,1005.0499267578125
8,2023-11-28 10:29:00+05:30,2023-11-28 10:54:00+05:30,926.0,925.7000122070312,INDICATOR,-0.29998779296875,4.74993896484375,1004.7499389648438
9,2023-11-28 13:04:00+05:30,2023-11-28 13:39:00+05:30,923.2000122070312,922.75,INDICATOR,-0.45001220703125,4.2999267578125,1004.2999267578125
10,2023-11-28 14:42:00+05:30,2023-11-28 14:56:00+05:30,924.25,925.0499877929688,INDICATOR,0.79998779296875,5.09991455078125,1005.0999145507812
11,2023-11-29 09:35:00+05:30,2023-11-29 09:51:00+05:30,927.1500244140625,928.4500122070312,INDICATOR,1.29998779296875,6.39990234375,1006.39990234375
12,2023-11-29 10:36:00+05:30,2023-11-29 11:10:00+05:30,928.5999755859375,927.25,INDICATOR,-1.3499755859375,5.0499267578125,1005.0499267578125
13,2023-11-29 12:12:00+05:30,2023-11-29 12:19:00+05:30,931.7999877929688,932.5999755859375,INDICATOR,0.79998779296875,5.84991455078125,1005.8499145507812
14,2023-11-29 12:24:00+05:30,2023-11-29 12:40:00+05:30,931.7000122070312,932.6500244140625,INDICATOR,0.95001220703125,6.7999267578125,1006.7999267578125
15,2023-11-29 13:03:00+05:30,2023-11-29 13:06:00+05:30,931.7999877929688,932.6500244140625,INDICATOR,0.85003662109375,7.64996337890625,1007.6499633789062
16,2023-11-29 14:03:00+05:30,2023-11-29 14:28:00+05:30,935.4500122070312,935.5,INDICATOR,0.04998779296875,7.699951171875,1007.699951171875
17,2023-11-29 14:56:00+05:30,2023-11-29 15:02:00+05:30,936.9000244140625,937.9000244140625,INDICATOR,1.0,8.699951171875,1008.699951171875
18,2023-11-30 09:16:00+05:30,2023-11-30 10:39:00+05:30,938.1500244140625,930.9500122070312,INDICATOR,-7.20001220703125,1.49993896484375,1001.4999389648438
19,2023-11-30 10:49:00+05:30,2023-11-30 11:15:00+05:30,930.0,931.4000244140625,INDICATOR,1.4000244140625,2.89996337890625,1002.8999633789062
20,2023-11-30 11:33:00+05:30,2023-11-30 11:49:00+05:30,930.7999877929688,931.0,INDICATOR,0.20001220703125,3.0999755859375,1003.0999755859375
21,2023-11-30 12:55:00+05:30,2023-11-30 13:09:00+05:30,932.5499877929688,933.6500244140625,INDICATOR,1.10003662109375,4.20001220703125,1004.2000122070312
22,2023-11-30 14:00:00+05:30,2023-11-30 14:22:00+05:30,934.8499755859375,934.9500122070312,INDICATOR,0.10003662109375,4.300048828125,1004.300048828125
23,2023-12-01 10:46:00+05:30,2023-12-01 11:26:00+05:30,944.9000244140625,945.0,INDICATOR,0.0999755859375,4.4000244140625,1004.4000244140625
24,2023-12-01 11:56:00+05:30,2023-12-01 12:35:00+05:30,945.5499877929688,945.3499755859375,INDICATOR,-0.20001220703125,4.20001220703125,1004.2000122070312
25,2023-12-01 13:56:00+05:30,2023-12-01 14:04:00+05:30,948.5,949.9000244140625,INDICATOR,1.4000244140625,5.60003662109375,1005.6000366210938
26,2023-12-01 14:07:00+05:30,2023-12-01 14:21:00+05:30,948.25,950.75,INDICATOR,2.5,8.10003662109375,1008.1000366210938
27,2023-12-01 14:35:00+05:30,2023-12-01 15:16:00+05:30,949.5999755859375,946.5,EOD,-3.0999755859375,5.00006103515625,1005.0000610351562
28,2023-12-04 10:05:00+05:30,2023-12-04 11:44:00+05:30,973.0,968.9500122070312,INDICATOR,-4.04998779296875,0.9500732421875,1000.9500732421875
