,entry_time,exit_time,entry_price,exit_price,reason,pl_abs,cum,account_balance
34,2023-11-30 11:51:00+05:30,2023-11-30 12:22:00+05:30,931.0499877929688,930.75,INDICATOR,-0.29998779296875,4.75006103515625,1004.7500610351562
35,2023-11-30 12:37:00+05:30,2023-11-30 14:02:00+05:30,932.0,934.3499755859375,INDICATOR,2.3499755859375,7.10003662109375,1007.1000366210938
36,2023-11-30 14:24:00+05:30,2023-11-30 14:47:00+05:30,935.0499877929688,934.25,INDICATOR,-0.79998779296875,6.300048828125,1006.300048828125
37,2023-11-30 15:08:00+05:30,2023-11-30 15:16:00+05:30,936.0,935.9000244140625,EOD,-0.0999755859375,6.2000732421875,1006.2000732421875
38,2023-12-01 09:17:00+05:30,2023-12-01 10:48:00+05:30,936.5499877929688,944.5499877929688,INDICATOR,8.0,14.2000732421875,1014.2000732421875
39,2023-12-01 10:50:00+05:30,2023-12-01 10:51:00+05:30,945.2999877929688,944.8499755859375,INDICATOR,-0.45001220703125,13.75006103515625,1013.7500610351562
40,2023-12-01 11:26:00+05:30,2023-12-01 12:07:00+05:30,945.0,945.0499877929688,INDICATOR,0.04998779296875,13.800048828125,1013.800048828125
41,2023-12-01 12:35:00+05:30,2023-12-01 12:47:00+05:30,945.3499755859375,944.9500122070312,INDICATOR,-0.39996337890625,13.40008544921875,1013.4000854492188
42,2023-12-01 13:16:00+05:30,2023-12-01 14:37:00+05:30,944.9000244140625,948.2999877929688,INDICATOR,3.39996337890625,16.800048828125,1016.800048828125
43,2023-12-04 09:15:00+05:30,2023-12-04 10:10:00+05:30,966.0,972.5499877929688,INDICATOR,6.54998779296875,23.35003662109375,1023.3500366210938
