,entry_time,exit_time,entry_price,exit_price,reason,pl_abs,cum,account_balance
0,2023-12-05 09:48:00+05:30,2023-12-05 09:52:00+05:30,1001.3499755859375,1004.5,TAKEPROFIT,3.1500244140625,3.1500244140625,1003.1500244140625
1,2023-12-05 09:53:00+05:30,2023-12-05 09:54:00+05:30,1004.5499877929688,1003.7000122070312,STOPLOSS,-0.8499755859375,2.300048828125,1002.300048828125
2,2023-12-05 09:55:00+05:30,2023-12-05 09:59:00+05:30,1004.0,1005.9000244140625,TAKEPROFIT,1.9000244140625,4.2000732421875,1004.2000732421875
3,2023-12-05 10:00:00+05:30,2023-12-05 10:02:00+05:30,1005.2000122070312,1004.0499877929688,STOPLOSS,-1.1500244140625,3.050048828125,1003.050048828125
4,2023-12-05 10:12:00+05:30,2023-12-05 10:16:00+05:30,1006.9500122070312,1009.0,TAKEPROFIT,2.04998779296875,5.10003662109375,1005.1000366210938
5,2023-12-05 10:17:00+05:30,2023-12-05 10:21:00+05:30,1008.8499755859375,1010.7999877929688,TAKEPROFIT,1.95001220703125,7.050048828125,1007.050048828125
6,2023-12-05 10:22:00+05:30,2023-12-05 10:28:00+05:30,1009.9500122070312,1011.5499877929688,TAKEPROFIT,1.5999755859375,8.6500244140625,1008.6500244140625
